miRseqMature	TCGA-44-6146-01A-11H-A279-13	TCGA-44-6147-01A-11H-A279-13	TCGA-44-6775-01A-11H-A279-13	TCGA-A6-5656-01A-21H-A279-13	TCGA-A6-6650-01A-11H-A279-13	TCGA-A6-6780-01A-11H-A279-13	TCGA-A6-6781-01A-22H-A279-13	TCGA-A7-A0DB-01A-11R-A27D-13	TCGA-A7-A13D-01A-13R-A27D-13	TCGA-A7-A13E-01A-11R-A27D-13	TCGA-A7-A26E-01A-11R-A27D-13	TCGA-A7-A26J-01A-11R-A27D-13	TCGA-B2-3923-01A-02R-A27D-13	TCGA-B2-3924-01A-02R-A27D-13	TCGA-B2-5633-01A-01R-A27D-13	TCGA-B2-5635-01A-01R-A27D-13	TCGA-BK-A0CA-01A-21R-A27D-13	TCGA-BK-A0CC-01A-21R-A27D-13	TCGA-BK-A139-01A-11R-A27D-13	TCGA-BK-A26L-01A-11R-A27D-13	TCGA-BL-A0C8-01A-11R-A27D-13	TCGA-BL-A13I-01A-11R-A27D-13	TCGA-BL-A13J-01A-11R-A27D-13
hsa-miR-23b-5p|MIMAT0004587	3.16992500144231	3.58496250072116	4.08746284125034	3.16992500144231	1.58496250072116	NA	2.58496250072116	1.58496250072116	2	0	2.58496250072116	0	1.58496250072116	2.58496250072116	2.58496250072116	3.4594316186373	3.32192809488736	0	NA	1.58496250072116	2.58496250072116	0	1.58496250072116
hsa-miR-23b-3p|MIMAT0000418	12.8786257298054	13.7445185287799	13.9355334129507	12.1969094425411	11.6635581042173	9.94104760634058	12.5379463603762	13.2054878201506	12.646333693381	12.7092992527122	13.7472489176472	12.0546043179607	11.733015321686	13.4568677383803	12.9870863293282	14.4522412404308	13.9121408562957	12.1104833098162	10.8917837032183	12.2856911913301	11.88378880326	11.495355392236	13.1825495403074
hsa-miR-27b-5p|MIMAT0004588	6.22881869049588	7.72109918870719	7.62935662007961	5.24792751344359	5.83289001416474	4.58496250072116	6.61470984411521	7.03342300153745	6.64385618977472	5.70043971814109	7.76818432477693	5.39231742277876	5.58496250072116	7.44294349584873	6.55458885167764	8.0389189892923	7.4757334309664	5.97727992349992	4.75488750216347	5.61470984411521	6.32192809488736	7.12928301694497	6.53915881110803
hsa-miR-27b-3p|MIMAT0000419	11.5420645422834	13.5102696708982	13.806549621986	10.9765641234153	11.3586512008929	9.91886323727459	12.43410692861	13.4719291876417	13.3310568844266	12.2203783276952	13.5145907837457	11.8614746751258	11.8149829364268	13.6943578872215	12.6022349013411	14.2836671674915	13.8814007882795	12.3679607096416	11.12153351734	12.0630579636235	11.780539767472	11.6366246205436	13.5027075141644
hsa-miR-30b-5p|MIMAT0000420	9.71424551766612	12.7760217152528	11.3679607096416	10.7927902943011	10.0620461377205	8.85486838326024	9.88264304936184	11.2825093062408	11.8668925276766	12.1645927167124	11.5420645422834	11.3236177632916	12.9001120629775	11.4630134134497	10.429406741514	11.7047682393626	11.4655664048094	13.7723145739217	10.9592775057205	9.6582114827518	9.84077792359505	8.74146698640115	10.9765641234153
hsa-miR-30b-3p|MIMAT0004589	3.4594316186373	5.49185309632967	3.32192809488736	4.70043971814109	2.58496250072116	3.32192809488736	3.4594316186373	3	3.70043971814109	5.08746284125034	3.4594316186373	4.39231742277876	6.49185309632967	3.70043971814109	4.52356195605701	4.24792751344359	3.32192809488736	5.4594316186373	3.16992500144231	2.58496250072116	4.08746284125034	1.58496250072116	3
hsa-miR-122-5p|MIMAT0000421	NA	NA	3.4594316186373	1	2	NA	NA	NA	NA	NA	NA	NA	NA	7.61470984411521	9.34651373316563	8.45532722030456	0	2.58496250072116	NA	NA	1	NA	1.58496250072116
hsa-miR-122-3p|MIMAT0004590	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	1	2.32192809488736	NA	NA	NA	NA	NA	NA	NA
hsa-miR-124-5p|MIMAT0004591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-124-3p|MIMAT0000422	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	1.58496250072116	NA	0	NA	NA	NA	NA	NA	NA	NA
hsa-miR-125b-5p|MIMAT0000423	10.7389366816761	13.376532412848	12.6860627498954	12.1861142395416	8.75488750216347	7.58496250072116	11.8097681287104	12.927407612949	11.8895039634115	12.0457596613827	13.764560631571	12.5255208090951	13.5363686495539	12.580729651599	11.6851867965953	12.8413677818823	13.2695650328392	11.3624918060461	10.6101020629997	13.2057932493972	8.24317398347295	9.43879185257826	12.3216462909914
hsa-miR-125b-1-3p|MIMAT0004592	0	3.70043971814109	2	3	0	1	2	2.32192809488736	2.32192809488736	2.8073549220576	3.58496250072116	2.8073549220576	3.16992500144231	1	NA	0	3.58496250072116	3.70043971814109	2	5.04439411935845	0	3.58496250072116	2
hsa-miR-128-3p|MIMAT0000424	8.36194377373524	10.3695973462787	10.140829770773	8.78463484555752	9.13699111208023	8.81057163474115	8.88874324889826	9.68650052718322	10.3151495622563	9.34429590791582	10.1586096882145	10.1636496760158	7.79441586635011	12.2711711911398	10.2842457498297	12.943613701614	11.0154150523867	11.1019756709492	10.3728650601126	10.3826240265749	8.5274770060604	8.91587937883577	9.33985000288462
hsa-miR-130a-5p|MIMAT0004593	0	1	2.8073549220576	1	1	0	2.32192809488736	2.58496250072116	2.58496250072116	1.58496250072116	3.16992500144231	2.32192809488736	0	2.58496250072116	2.32192809488736	2.58496250072116	3.70043971814109	5.35755200461808	0	5.12928301694497	0	4.4594316186373	2.8073549220576
hsa-miR-130a-3p|MIMAT0000425	7.64385618977472	9.57931593758001	9.42206476617281	7.44294349584873	6.75488750216347	5.04439411935845	8.72109918870719	9.49185309632967	8.86108690599539	8.13955135239879	9.20212382383046	9.10328780841202	6.24792751344359	8.76155123244448	9.38801728534514	9.93516504960369	10.0714623625566	11.8181827049486	8.03342300153745	10.4938554492408	7.32192809488736	8.45121111183233	9.11113567023471
hsa-miR-132-5p|MIMAT0004594	3	4.4594316186373	3.16992500144231	3.4594316186373	1	2	3.4594316186373	3	3	4.16992500144231	2.8073549220576	3.32192809488736	1.58496250072116	3.8073549220576	2.8073549220576	3.90689059560852	5	4.95419631038687	1	5.16992500144231	1.58496250072116	3.70043971814109	4
hsa-miR-132-3p|MIMAT0000426	9.64205169292798	11.0854724591813	10.6483575820097	9.33315535031062	9.45327063401062	9.50581155391959	10.2384047393251	9.25029841790633	8.60362634498619	9.71080643369935	9.75488750216347	10.3782948559119	8.24792751344359	10.6008421143873	9.62753388447279	10.1885888457073	11.3309168781146	10.4501802471648	8.09803208296053	12.0808175276083	9.48179943166575	10.3072008091408	9.68999797141945
hsa-miR-133a-3p|MIMAT0000427	8.44708322620965	8.32192809488736	5.61470984411521	9.12928301694497	6.28540221886225	1.58496250072116	6.18982455888002	4.16992500144231	6.02236781302845	4.24792751344359	5.08746284125034	5.08746284125034	5.88264304936184	3.8073549220576	5	3.70043971814109	5.7279204545632	5.70043971814109	4.52356195605701	6.75488750216347	5.70043971814109	4.39231742277876	9.07146236255662
hsa-miR-135a-5p|MIMAT0000428	2.58496250072116	2	0	NA	NA	NA	NA	3.70043971814109	1	NA	2.32192809488736	2.32192809488736	4.58496250072116	2.58496250072116	5.28540221886225	4.90689059560852	4.75488750216347	3.70043971814109	0	5.78135971352466	2.8073549220576	0	5.16992500144231
hsa-miR-135a-3p|MIMAT0004595	NA	NA	0	0	NA	NA	0	NA	NA	1	NA	NA	NA	0	NA	0	6.12928301694497	NA	NA	2.58496250072116	NA	NA	NA
hsa-miR-137|MIMAT0000429	NA	1	5.93073733756289	NA	NA	NA	2.8073549220576	0	5.85798099512757	0	NA	0	NA	0	NA	NA	NA	4.32192809488736	0	NA	NA	NA	2
hsa-miR-138-5p|MIMAT0000430	1	4.24792751344359	4.85798099512757	0	0	NA	0	1	NA	2.58496250072116	0	0	NA	NA	3.16992500144231	2	2.58496250072116	5.58496250072116	2	4.16992500144231	0	3.90689059560852	2.32192809488736
hsa-miR-138-2-3p|MIMAT0004596	NA	NA	NA	0	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
hsa-miR-140-5p|MIMAT0000431	6.3037807481771	8.41362792902417	8.73470962022584	4.95419631038687	7.04439411935845	7.01122725542325	7.28540221886225	7.66533591718518	6.98868468677217	7.93073733756289	8.02236781302845	7.85174904141606	8.10328780841202	9.68474862042163	9.27844945822048	10.0901124196643	9	7.74146698640115	6.76818432477693	7.15987133677839	8.43879185257826	8.94251450533924	7.15987133677839
hsa-miR-140-3p|MIMAT0004597	12.1842554954053	14.0923442226764	13.721740054213	12.399010832952	12.0610336016811	11.468624042918	12.3123157466901	12.8515538584298	11.9196082386033	12.1959872980285	13.577900836887	12.8919735190256	13.1468868354159	15.261617490461	14.7411509408982	15.4951055100078	13.6825557410803	11.9236988832951	11.9255544398736	11.3987436919382	13.2628289292617	12.3258675805754	11.7257922714942
hsa-miR-141-5p|MIMAT0004598	11.3476213685681	10.6917435191713	10.9534689622288	8.90689059560852	12.1767964781476	12.5753028750734	10.6474584264549	11.6225094546833	11.5493033685136	12.7490313820402	12.8517490414161	13.5602134008715	12.1563991448716	5.08746284125034	3.58496250072116	4.32192809488736	12.3890935219045	12.1186166893515	12.1072170755914	11.693051295397	12.7749929089332	4.32192809488736	10.9534689622288
hsa-miR-141-3p|MIMAT0000432	12.1671044823799	11.8811139606751	12.5053153561362	9.5352753766208	13.6346976262917	14.6641694745606	12.0330788061306	12.2784494582205	13.2448097766132	14.029459787825	13.6029307909152	14.220302744458	13.0050981782397	6.49185309632967	4.75488750216347	6.61470984411521	14.4999081567615	13.450051337274	13.1091777033553	13.1811522568656	13.5908209309305	6.75488750216347	13.5923402340424
hsa-miR-142-5p|MIMAT0000433	5.24792751344359	8.7279204545632	8.96866679319521	5.70043971814109	6.4093909361377	7.8073549220576	7.76818432477693	7.24792751344359	6.62935662007961	7.40087943628218	8.07146236255662	8.07681559705083	6.28540221886225	9.77478705960117	7.91288933622996	9.55266909751427	8.08214904135387	8.5352753766208	8.96289600533726	5.7279204545632	7.34872815423108	8.29920801838728	7
hsa-miR-142-3p|MIMAT0000434	10.5980525001616	13.7584314409003	14.432737621786	9.03066713624694	12.2079294455117	13.9056690476454	13.1086877961546	12.7856568014272	11.5555477716471	12.7319553737719	13.5523088590403	13.32108251801	11.9647018574204	14.9393955601816	13.612868497291	14.7879535587389	13.1086877961546	13.4393114618188	14.0702048196573	10.963618617444	12.7737573721398	13.8421538846349	12.1247675358225
hsa-miR-143-5p|MIMAT0004599	9.29920801838728	9.65284497300198	9.13185696060879	8.73470962022584	8.76818432477693	7.07681559705083	9.12928301694497	9.24079133216196	9.14465824283188	9.05799172275918	8.82336724004623	9.21674585819531	8.36194377373524	9.35535109642481	10.3026389237876	9.64565843240871	8.72109918870719	9.2240016741981	8.02236781302845	8.13442632022093	9.88722061546838	8.68299458368168	10.5536292939164
hsa-miR-143-3p|MIMAT0000435	17.0207087138197	18.7873318812519	18.4876084719795	17.2355842202627	17.5780335615569	15.6302102352994	17.0810984960781	17.8168086738786	18.4445700800252	18.2527301009886	18.761817402161	18.8566717199851	18.1807298945358	19.7363110861332	19.1257010202205	19.8826564814358	18.3751540045402	17.6233242580216	16.5689655136759	17.1874197366095	18.3133702220651	16.7395301201397	19.5174021947968
hsa-miR-144-5p|MIMAT0004600	6.16992500144231	10.1059085085712	8.23840473932508	5.20945336562895	7.16992500144231	6.82017896241519	8.09803208296053	8.49585502688717	7.5077946401987	6.44294349584873	8.59245703726808	8.3037807481771	10.8360503550581	12.5459297690855	11.6031626795344	10.8719052376592	6.49185309632967	11.477252323938	9.36850646150769	7.32192809488736	12.2859801059282	8.21431912080077	5.70043971814109
hsa-miR-144-3p|MIMAT0000436	1	4.58496250072116	3.90689059560852	1.58496250072116	2.32192809488736	3.8073549220576	3	4.16992500144231	3.8073549220576	3.4594316186373	3.4594316186373	3.8073549220576	7.04439411935845	7.85798099512757	7.15987133677839	6.58496250072116	3.16992500144231	8.66177809777199	6.22881869049588	4.08746284125034	8.21916852046216	5.83289001416474	0
hsa-miR-145-5p|MIMAT0000437	13.4874632362653	14.4474707176057	13.1834803113338	16.0924268157803	12.3793783670713	11.1208858427878	13.4079315911744	13.0836455268644	13.0637321201969	12.9822806045583	13.1163439612375	13.6556425209813	13.0501887675964	13.1099938458452	13.1612893738464	13.2758335100135	14.595607155062	13.2070143201775	11.8637991037288	12.9812104882717	13.0677704574478	13.3859971752729	15.6158307635089
hsa-miR-145-3p|MIMAT0004601	7.29462074889163	8.33091687811462	8.17990909001493	7.64385618977472	7.01122725542325	5.64385618977472	7.33985000288462	7.876516946565	7.14974711950468	7.2667865406949	7.98299357469431	8.07146236255662	7.59245703726808	8.2336196767597	8	8.3037807481771	9.10328780841202	7.67948009950545	6.24792751344359	7.49984588708321	7.79441586635011	7.74819284958946	9.2807707701306
hsa-miR-152-3p|MIMAT0000438	9.8703647195834	10.4948555844912	11.2348174311173	7.51569983828404	8.3037807481771	7.36632221424582	10.0687782779854	10.8217739819706	10.6447575925163	10.2106713437856	11.5821419816588	10.6706562491184	8.4262647547021	9.7176764230664	10.6064052126978	11.6334493747135	9.48179943166575	9.59245703726808	9.90989308377004	9.44086916761087	8.13955135239879	9.23122118071119	10.9476369379518
hsa-miR-153-3p|MIMAT0000439	2.8073549220576	2.58496250072116	4.24792751344359	1	1	0	3.8073549220576	2	4.52356195605701	2	2	2.8073549220576	0	NA	2	2.32192809488736	3.16992500144231	0	0	1	1	2.58496250072116	0
hsa-miR-191-5p|MIMAT0000440	11.6220518194564	11.9458095849008	12.5947911180893	12.455070307288	12.8564255286255	13.1511751378086	11.6697708885255	12.6126381636048	12.0344550953272	12.9569206047211	13.3246024900897	13.120399895989	11.2900188469326	11.9567391450591	11.8181827049486	13.5679560754155	14.1526809585719	13.6046690477313	12.1563991448716	12.7881065459652	11.7772553151919	12.6006098524467	13.2908828224296
hsa-miR-191-3p|MIMAT0001618	2.58496250072116	4.08746284125034	3.90689059560852	5.08746284125034	6.3037807481771	4.75488750216347	2.32192809488736	5.08746284125034	4.75488750216347	5.08746284125034	5.16992500144231	4.08746284125034	3	3.32192809488736	3	3.8073549220576	5.95419631038687	6.6724253419715	4.75488750216347	4.08746284125034	4.4594316186373	4.70043971814109	4.16992500144231
hsa-miR-9-5p|MIMAT0000441	6.18982455888002	12.0171563863831	12.5018371849023	8.57364718749332	10.7992816215219	10.3641346550081	12.6978363579624	9.403012023575	14.4792118635854	17.2466107204084	10.4367115421372	10.7389366816761	9.2667865406949	10.311748315005	8.5077946401987	10.6156296369681	16.6026843684114	12.9371898850812	15.1608562325997	12.1864237975389	8.45121111183233	9.77643303244473	13.5500252574658
hsa-miR-9-3p|MIMAT0000442	0	2.32192809488736	2.8073549220576	NA	NA	1	3	NA	5.35755200461808	8.14974711950468	2.32192809488736	1	0	1	1	2.32192809488736	6.90689059560852	2.8073549220576	4.95419631038687	2.32192809488736	NA	NA	4.4594316186373
hsa-miR-125a-5p|MIMAT0000443	12.7034710460719	13.0640690803855	12.496853777388	11.8872206154684	10.2215871212648	8.68299458368168	11.8173834278972	13.0973737689902	12.2200759709843	12.3188252203997	13.2918901403386	12.704984324893	12.4734520889522	12.7617589788688	12.8071536391775	13.2856911913301	13.1352283075899	13.1976774463074	11.1111356702347	12.6595499968799	11.9790678714805	10.9106427304696	11.2761244052742
hsa-miR-125a-3p|MIMAT0004602	4.52356195605701	5.61470984411521	4.52356195605701	4.58496250072116	2.32192809488736	0	5.20945336562895	4.85798099512757	6.55458885167764	5.55458885167764	5.08746284125034	5.08746284125034	4.52356195605701	5.04439411935845	4.52356195605701	5.24792751344359	5.32192809488736	6.64385618977472	4.24792751344359	6.10852445677817	4.70043971814109	3.58496250072116	3.58496250072116
hsa-miR-125b-2-3p|MIMAT0004603	5.32192809488736	8.02790599656988	7.15987133677839	4.08746284125034	2.32192809488736	0	4.08746284125034	7.51569983828404	6.16992500144231	7.15987133677839	9.13955135239879	7.66533591718518	6.4757334309664	7.99435343685886	7.84549005094437	8.55458885167764	8.34429590791582	5.58496250072116	4.4594316186373	6.3037807481771	2.58496250072116	2.8073549220576	6.02236781302845
hsa-miR-126-5p|MIMAT0000444	8.5077946401987	10.5896511465148	9.62021982550749	5.88264304936184	8.93663793900257	8.70043971814109	9.05528243550119	9.5274770060604	9.876516946565	9.4594316186373	10.5679560754155	10.2203783276952	10.9829935746943	12.6792601597168	12.3445733225962	12.9957671508778	9.70217268536555	10.2276159434142	10.2957689344205	8.55458885167764	11.111787735801	10.4747199465265	9.09275714091985
hsa-miR-126-3p|MIMAT0000445	14.047294352783	15.1535520317081	13.7043359711823	11.4635243732712	13.0783176222161	12.3874788658424	13.5617652636277	13.4600718773976	13.4496645384762	13.2894425756883	14.0884570034862	13.9371898850812	14.9300442783937	16.6422068555538	16.1018731099334	16.9290503126142	13.8448038235481	13.850284524956	13.606752195112	12.8267470825202	15.2203405365716	15.5618249173332	13.4817994316658
hsa-miR-127-5p|MIMAT0004604	6.53915881110803	9.93073733756289	10.902375114486	8.17492568250068	9.30833903013941	7.876516946565	11.0874628412503	11.1573469353628	9.94397991434374	10.0701209444768	12.443202577297	11.4062050054189	6.37503943134692	8.29920801838728	7.77478705960117	8.72451385311995	10.237209960755	9.95274124718649	8.54689445988764	11.2155329997457	10.3728650601126	8.37937836707126	11.1879705919842
hsa-miR-127-3p|MIMAT0000446	8.13955135239879	12.194449079479	12.7142455176661	11.3066313617125	10.6891244049133	9.02513956227851	12.775404519504	12.402479172215	11.2306209331299	11.1780423288648	13.5985178106126	12.8004955004668	7.71424551766612	10.292321632802	9.15734693536284	10.581200581925	11.4167975276061	10.9571020415623	10.3706874068072	12.5301624532272	11.9908130791536	9.38154295118458	12.6606644774613
hsa-miR-129-2-3p|MIMAT0004605	NA	1	0	0	NA	NA	1	NA	NA	NA	0	NA	NA	0	NA	NA	NA	1	2.8073549220576	0	NA	NA	NA
hsa-miR-134-5p|MIMAT0000447	6.84549005094437	10.3685064615077	11.1692986957928	9.71938882094208	9.59058704991503	8.29001884693262	11.4665863377192	11.1446582428319	10.3026389237876	10.0320457269308	12.2330204264745	11.281350514981	6.56985560833095	8.61102479730735	7.73470962022584	8.32192809488736	9.319672120947	10.12153351734	9.18982455888002	11.6434052771157	10.3253054550897	10.0084286220706	11.0907740546408
hsa-miR-136-5p|MIMAT0000448	2.58496250072116	6.4093909361377	8.0389189892923	3.4594316186373	6.24792751344359	4.8073549220576	7.3037807481771	7.96000193206808	6.75488750216347	7.40087943628218	8.39660478118186	8.56985560833095	4.08746284125034	5.75488750216347	5.08746284125034	6.24792751344359	7.88264304936184	6.75488750216347	5.39231742277876	7.90086680798075	7.39231742277876	5.16992500144231	8.24792751344359
hsa-miR-136-3p|MIMAT0004606	1	4.8073549220576	6.62935662007961	2.32192809488736	4.4594316186373	3	5.75488750216347	6.22881869049588	5.6724253419715	5.16992500144231	6.74146698640115	6.93073733756289	2.8073549220576	4.52356195605701	3.16992500144231	4.24792751344359	6.4594316186373	5.39231742277876	3.16992500144231	5.64385618977472	5.58496250072116	3.32192809488736	6.24792751344359
hsa-miR-138-1-3p|MIMAT0004607	1.58496250072116	NA	1.58496250072116	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	3	NA	0	NA	3.4594316186373	NA
hsa-miR-146a-5p|MIMAT0000449	7.15987133677839	10.6447575925163	11.1510165388922	8.51963625284321	9.85486838326024	9.76487159073609	9.90689059560852	8.35314682549808	9.15734693536284	9.97727992349992	8.66177809777199	8.64024493622235	6.91886323727459	10.1098306542788	8.12928301694497	9.2667865406949	9.10328780841202	11.1743015444676	8.95128471496697	6.70043971814109	7.13955135239879	9.99435343685886	8.05528243550119
hsa-miR-146a-3p|MIMAT0004608	2	NA	NA	1.58496250072116	5.52356195605701	NA	NA	NA	4.75488750216347	NA	NA	NA	NA	6.04439411935845	NA	NA	NA	NA	3	NA	NA	4.64385618977472	0
hsa-miR-149-5p|MIMAT0000450	4.85798099512757	8.98868468677217	8.30833903013941	7.07681559705083	4.70043971814109	5.20945336562895	6.58496250072116	11.199058823653	9.27146302790437	8.61838550225861	9.94982671075911	9.14465824283188	5.39231742277876	3.70043971814109	5.28540221886225	4.39231742277876	8.19475685442225	10.5651020783603	7.65821148275179	8.74146698640115	8.77807712953536	9.33315535031062	9.44501484586842
hsa-miR-149-3p|MIMAT0004609	NA	NA	2.8073549220576	NA	NA	0	NA	2.8073549220576	2	0	4.16992500144231	1.58496250072116	NA	NA	NA	NA	0	4.85798099512757	1	1.58496250072116	2.58496250072116	3.70043971814109	2
hsa-miR-150-5p|MIMAT0000451	11.9106427304696	14.0410601856854	12.4014128787142	11.0188956211216	9.97010589061218	10.7279204545632	10.7813597135247	11.3586512008929	8.10328780841202	9.97441458980553	11.1143930548673	10.9600019320681	9.37068740680722	13.1540269409265	11.8309112797428	12.5075469034348	10.631177055704	10.2167458581953	11.8069523282107	8.49984588708321	10.2467405984931	9.91587937883577	10.8384160757973
hsa-miR-150-3p|MIMAT0004610	4.08746284125034	5.20945336562895	3.32192809488736	2.8073549220576	2.32192809488736	2.58496250072116	2.8073549220576	2.58496250072116	0	1	2.58496250072116	2	2	4.39231742277876	3.70043971814109	4.52356195605701	2.32192809488736	1.58496250072116	3.32192809488736	0	1.58496250072116	3.32192809488736	1.58496250072116
hsa-miR-154-5p|MIMAT0000452	0	5.04439411935845	5.4262647547021	NA	3.32192809488736	1.58496250072116	6.04439411935845	5.52356195605701	5.08746284125034	3.90689059560852	5.6724253419715	5.88264304936184	0	3.4594316186373	0	2.58496250072116	5.24792751344359	4.24792751344359	3	5.35755200461808	4	2.8073549220576	5.97727992349992
hsa-miR-154-3p|MIMAT0000453	NA	3.16992500144231	3.90689059560852	NA	2.8073549220576	0	3.16992500144231	3.4594316186373	3.16992500144231	2.58496250072116	3.4594316186373	3.70043971814109	NA	1.58496250072116	NA	0	1.58496250072116	2	2	5	2.32192809488736	2.8073549220576	3.4594316186373
hsa-miR-184|MIMAT0000454	2.8073549220576	4.75488750216347	4.24792751344359	NA	NA	NA	NA	6.88264304936184	3.32192809488736	NA	4.70043971814109	6.7279204545632	1	1	1.58496250072116	0	0	4.4594316186373	1	2.8073549220576	0	0	1
hsa-miR-185-5p|MIMAT0000455	7.68650052718322	9.66177809777199	9.81057163474115	6.94251450533924	8.01122725542325	8.17492568250068	8.08746284125034	8.44708322620965	8.37503943134693	7.8703647195834	9.03617361255349	8.84862294042934	8.71080643369935	9.9901039638575	8.78463484555752	9.45532722030456	8.86418614465428	9.41151098801207	8.72109918870719	8.19475685442225	8.86727873970966	8.73131903102506	8.07681559705083
hsa-miR-185-3p|MIMAT0004611	4.70043971814109	6.4093909361377	6.04439411935845	4.08746284125034	4.16992500144231	4.58496250072116	4.52356195605701	4.24792751344359	5.61470984411521	4.16992500144231	4.75488750216347	5.20945336562895	4.75488750216347	5.4594316186373	4.90689059560852	5.52356195605701	5.08746284125034	5.97727992349992	5.4262647547021	5.78135971352466	5.58496250072116	4.8073549220576	4.70043971814109
hsa-miR-186-5p|MIMAT0000456	10.652844973002	10.8447057644119	11.103287808412	10.0042204663182	10.7607199474656	10.5381889320524	10.0512089409148	9.96578428466209	11.4141566792741	9.54882190845875	10.635718120331	10.4532706340106	9.02236781302845	10.9978851278291	10.4817994316658	11.2526654324502	11.292321632802	10.2191685204622	10.0306671362469	10.6969675262343	9.50977500432694	10.2143191208008	9.96866679319521
hsa-miR-186-3p|MIMAT0004612	NA	1.58496250072116	NA	0	2.32192809488736	0	1.58496250072116	0	NA	2.32192809488736	NA	0	0	1.58496250072116	0	2.32192809488736	2	2	0	1.58496250072116	NA	1	1
hsa-miR-188-5p|MIMAT0000457	NA	3.32192809488736	3.8073549220576	3.70043971814109	5.95419631038687	2.8073549220576	2.32192809488736	2.58496250072116	4.75488750216347	3.32192809488736	2.58496250072116	2.58496250072116	2.32192809488736	3.58496250072116	3.8073549220576	4.95419631038687	5.4262647547021	6.14974711950468	5.16992500144231	5.4594316186373	3.58496250072116	3.4594316186373	2.8073549220576
hsa-miR-188-3p|MIMAT0004613	2	2.8073549220576	3.58496250072116	2.58496250072116	4.52356195605701	2.32192809488736	2.32192809488736	3.4594316186373	3.32192809488736	3.16992500144231	3.32192809488736	2.8073549220576	4.16992500144231	3.90689059560852	4.95419631038687	4.95419631038687	5.39231742277876	5.12928301694497	4	4.39231742277876	2	3.4594316186373	2.32192809488736
hsa-miR-190a-5p|MIMAT0000458	3	3	4.64385618977472	NA	4.24792751344359	3.58496250072116	3.90689059560852	4.4594316186373	3.58496250072116	3.16992500144231	4.8073549220576	3.32192809488736	2	6.52356195605701	6.04439411935845	7.15987133677839	6.06608919045777	4	3.32192809488736	3.58496250072116	4.39231742277876	2.32192809488736	2
hsa-miR-193a-5p|MIMAT0004614	11.2082343583398	10.9285183752579	12.3742244261237	10.6608872703026	10.1459321458205	10.3253054550897	10.6688849842662	12.5282098966227	11.7887183326905	11.4838157772643	12.4696418172395	11.8501868376458	7.96578428466209	12.0623834918763	11.8887432488983	12.4998458870832	11.1529185761366	11.1830150008828	10.3944626946103	9.19475685442225	10.4625022725973	9.81858217748086	10.7397806097733
hsa-miR-193a-3p|MIMAT0000459	3.70043971814109	5.52356195605701	6.8073549220576	3.32192809488736	5	4.70043971814109	4.32192809488736	7.15987133677839	6.68650052718322	6.14974711950468	6.88264304936184	6.88264304936184	3.58496250072116	6.61470984411521	5.95419631038687	6.7279204545632	6.04439411935845	6.37503943134692	5.20945336562895	3.32192809488736	5.32192809488736	4.52356195605701	5.49185309632967
hsa-miR-194-5p|MIMAT0000460	16.8376648869768	10.427312844135	11.5588989811467	14.529308534859	17.3365065598103	16.0408248095797	16.2286120396879	10.3498340914572	9.86727873970966	10.1910592145317	11.1299269335104	10.5206186805563	10.0940776856719	16.3611898892284	13.5598550415136	15.5572243494544	12.844117269588	10.9038818457362	8.69696752623429	9.90989308377004	10.8742129348309	7.67948009950545	10.9744145898055
hsa-miR-195-5p|MIMAT0000461	5.16992500144231	7.8703647195834	7.68650052718322	4.95419631038687	5	2.32192809488736	3.58496250072116	8.01680828768655	6.7279204545632	7.28540221886225	8.08214904135387	7.32192809488736	5.83289001416474	7.85798099512757	7.93663793900257	8.4093909361377	8.467605550083	6.16992500144231	3.58496250072116	5.4594316186373	6	3.90689059560852	6.20945336562895
hsa-miR-195-3p|MIMAT0004615	4.75488750216347	6.20945336562895	6.16992500144231	4.39231742277876	4	1.58496250072116	2.8073549220576	6.06608919045777	4.75488750216347	4.90689059560852	6.64385618977472	5.70043971814109	4.16992500144231	6.14974711950468	6.7279204545632	6.20945336562895	6.65821148275179	3.70043971814109	2.58496250072116	2.8073549220576	4.4594316186373	4	3.8073549220576
hsa-miR-206|MIMAT0000462	1.58496250072116	1.58496250072116	NA	NA	4.64385618977472	NA	2.32192809488736	0	NA	NA	NA	NA	NA	1.58496250072116	4.24792751344359	1	0	7.07681559705083	0	NA	NA	2.58496250072116	NA
hsa-miR-320a|MIMAT0000510	12.2986354067342	11.6114859432409	11.4455322190283	11.539643506238	11.2185632361903	10.0416591516372	11.7870863245516	11.2155329997457	11.1724275086455	10.2106713437856	12.9344280406268	11.1299269335104	9.74986942739684	11.724087461794	12.1808415655667	12.721740054213	11.4858293087019	12.2237000759863	10.3837042924741	10.2167458581953	11.0188956211216	10.3998119593257	11.2796105810525
