miRseqMature	TCGA-KL-8323-01A-21R-2314-13	TCGA-KL-8324-01A-11R-2314-13	TCGA-KL-8324-11A-01R-2314-13	TCGA-KL-8325-01A-11R-2314-13	TCGA-KL-8326-01A-11R-2314-13	TCGA-KL-8326-11A-01R-2314-13	TCGA-KL-8327-01A-11R-2314-13	TCGA-KL-8328-01A-11R-2314-13	TCGA-KL-8329-01A-11R-2314-13	TCGA-KL-8329-11A-01R-2314-13	TCGA-KL-8330-01A-11R-2314-13	TCGA-KL-8331-01A-11R-2314-13	TCGA-KL-8332-01A-11R-2314-13	TCGA-KL-8332-11A-01R-2314-13	TCGA-KL-8333-01A-11R-2314-13	TCGA-KL-8334-01A-11R-2314-13	TCGA-KL-8335-01A-11R-2314-13	TCGA-KL-8336-01A-11R-2314-13	TCGA-KL-8336-11A-01R-2314-13	TCGA-KL-8337-01A-11R-2314-13	TCGA-KL-8338-01A-11R-2314-13	TCGA-KL-8339-01A-11R-2314-13	TCGA-KL-8339-11A-01R-2314-13	TCGA-KL-8340-01A-11R-2314-13	TCGA-KL-8341-01A-11R-2314-13	TCGA-KL-8342-01A-11R-2314-13	TCGA-KL-8343-01A-11R-2314-13	TCGA-KL-8344-01A-11R-2314-13	TCGA-KL-8345-01A-11R-2314-13	TCGA-KL-8346-01A-11R-2314-13	TCGA-KM-8438-01A-11R-2314-13	TCGA-KM-8439-01A-11R-2314-13	TCGA-KM-8440-01A-11R-2314-13	TCGA-KM-8441-01A-11R-2314-13	TCGA-KM-8442-01A-11R-2314-13	TCGA-KM-8443-01A-11R-2314-13	TCGA-KM-8476-01A-11R-2314-13	TCGA-KM-8477-01A-11R-2314-13	TCGA-KM-8639-01A-11R-2401-13	TCGA-KN-8418-01A-11R-2314-13	TCGA-KN-8419-01A-11R-2314-13	TCGA-KN-8419-11A-01R-2314-13	TCGA-KN-8421-01A-11R-2314-13	TCGA-KN-8422-01A-11R-2314-13	TCGA-KN-8422-11A-01R-2314-13	TCGA-KN-8423-01A-11R-2314-13	TCGA-KN-8423-11A-01R-2314-13	TCGA-KN-8424-01A-11R-2314-13	TCGA-KN-8424-11A-01R-2314-13	TCGA-KN-8425-01A-11R-2314-13	TCGA-KN-8425-11A-01R-2314-13	TCGA-KN-8426-01A-11R-2314-13	TCGA-KN-8426-11A-01R-2314-13	TCGA-KN-8427-01A-11R-2314-13	TCGA-KN-8427-11A-01R-2314-13	TCGA-KN-8428-01A-11R-2314-13	TCGA-KN-8428-11A-01R-2314-13	TCGA-KN-8429-01A-11R-2314-13	TCGA-KN-8429-11A-01R-2314-13	TCGA-KN-8430-01A-11R-2314-13	TCGA-KN-8430-11A-01R-2314-13	TCGA-KN-8431-01A-11R-2314-13	TCGA-KN-8431-11A-01R-2314-13	TCGA-KN-8432-01A-11R-2314-13	TCGA-KN-8432-11A-01R-2314-13	TCGA-KN-8433-01A-11R-2314-13	TCGA-KN-8433-11A-01R-2314-13	TCGA-KN-8434-01A-11R-2314-13	TCGA-KN-8434-11A-01R-2314-13	TCGA-KN-8435-01A-11R-2314-13	TCGA-KN-8435-11A-01R-2314-13	TCGA-KN-8436-01A-11R-2314-13	TCGA-KN-8436-11A-01R-2314-13	TCGA-KN-8437-01A-11R-2314-13	TCGA-KN-8437-11A-01R-2314-13	TCGA-KO-8403-01A-11R-2314-13	TCGA-KO-8403-11A-01R-2314-13	TCGA-KO-8404-01A-11R-2314-13	TCGA-KO-8405-01A-11R-2314-13	TCGA-KO-8406-01A-11R-2314-13	TCGA-KO-8407-01A-11R-2314-13	TCGA-KO-8408-01A-11R-2314-13	TCGA-KO-8409-01A-11R-2314-13	TCGA-KO-8410-01A-11R-2314-13	TCGA-KO-8411-01A-11R-2314-13	TCGA-KO-8413-01A-11R-2314-13	TCGA-KO-8414-01A-11R-2314-13	TCGA-KO-8415-01A-11R-2314-13	TCGA-KO-8415-11A-01R-2314-13	TCGA-KO-8416-01A-11R-2314-13	TCGA-KO-8417-01A-11R-2314-13
hsa-let-7a-5p|MIMAT0000062	18.1436124037992	16.5703449264134	17.747655408502	16.5609149302026	16.1113394723852	17.084642322188	17.0501356137995	16.5395374930921	16.7176496507158	17.5164849030653	16.7834714900045	16.8695095036457	17.8146074985708	17.2039119234953	18.1677366404885	17.6837279756384	18.138601793321	17.9940992632297	17.0119042335895	18.2041603608871	18.2680759146387	16.3535603829155	17.7473472727121	17.7619731860413	17.8031788450071	18.056838780956	16.2644975799351	17.5452359989154	18.0003356710812	17.4228531959443	16.9448149893809	17.0059315102518	16.7349344946418	17.0945519613476	17.2244445322947	17.4042684403579	16.5693364531892	15.989904462365	18.4501923318765	17.3563487989813	17.188820622564	17.8782006267322	17.7953167617035	17.1162525714104	17.4877065959426	17.9396939862769	17.9915329177965	17.0024414625029	17.5494989157744	17.0436681491004	17.3831980185479	16.492009630268	16.8721097140273	15.5997385369928	18.6855050755189	17.2428205572732	17.5603701551039	17.0301606041371	17.5992372922197	16.4212759052906	18.6640652820219	16.6388742447669	17.6401248761296	17.6526349380552	19.1186901888499	16.7301914850193	16.2330016958917	16.3548175585358	16.080588549872	16.0722791780218	18.3374433309511	17.4473819266862	16.8100694959171	16.9706339490798	18.168838579367	16.9778500725361	18.3759939300496	16.3838392688545	16.945169464123	17.181860771073	16.4858764671571	17.3833667962644	17.4652953638837	18.1550504322685	16.8808390306998	17.5034220349197	16.0247933847025	17.4046343427825	17.7040116850293	16.4620548757486	16.9984912674958
hsa-let-7a-3p|MIMAT0004481	6.37503943134692	6.06608919045777	7.71424551766612	5.12928301694497	5.55458885167764	7.7279204545632	7.17990909001493	6.14974711950468	4.95419631038687	7.58496250072116	5.8073549220576	5.8073549220576	6.4262647547021	7.3037807481771	5.90689059560852	5.39231742277876	6.64385618977472	6.62935662007961	7.68650052718322	6.7279204545632	6.06608919045777	5.88264304936184	6.96578428466209	6.04439411935845	6.4594316186373	6.24792751344359	5.64385618977472	6.4757334309664	5.97727992349992	6.02236781302845	5.85798099512757	6.28540221886225	4.8073549220576	6.06608919045777	5.08746284125034	5.83289001416474	4.95419631038687	4.85798099512757	7.03342300153745	6.32192809488736	5.55458885167764	6.76818432477693	6.85798099512757	6.78135971352466	7.53915881110803	7.07681559705083	7.04439411935845	5.35755200461808	7.10852445677817	6.18982455888002	6.32192809488736	4.90689059560852	6.12928301694497	6.59991284218713	7.20945336562895	6.95419631038687	7.3037807481771	5.83289001416474	6.65821148275179	5.83289001416474	7.67948009950545	6.22881869049588	7.08746284125034	7.12928301694497	7.06608919045777	5.8073549220576	6.95419631038687	5.85798099512757	7.19967234483636	5.97727992349992	7.22881869049588	7.01122725542325	4.90689059560852	7.22881869049588	8.21916852046216	6.59991284218713	7.16992500144231	6.24792751344359	6.39231742277876	5.78135971352466	5.95419631038687	6.6724253419715	6.8703647195834	7.48381577726426	6.4262647547021	6.6724253419715	4.16992500144231	6.58496250072116	7.79441586635011	5.16992500144231	6.39231742277876
hsa-let-7a-2-3p|MIMAT0010195	5.12928301694497	2	5.88264304936184	4.08746284125034	3.90689059560852	5.6724253419715	3.8073549220576	3.58496250072116	2	5.12928301694497	4.08746284125034	4.24792751344359	3	5.32192809488736	2.58496250072116	4.95419631038687	5	4.24792751344359	6.06608919045777	2.8073549220576	4.4594316186373	0	5.4262647547021	3.8073549220576	3.8073549220576	3.8073549220576	4.58496250072116	0	3.16992500144231	3.90689059560852	4.24792751344359	NA	3.16992500144231	4.32192809488736	4.16992500144231	2.8073549220576	4.16992500144231	4.95419631038687	1	3.70043971814109	4.64385618977472	4.90689059560852	5.39231742277876	4.24792751344359	5.35755200461808	4.70043971814109	6.24792751344359	4.24792751344359	5.32192809488736	4.16992500144231	3.70043971814109	4.75488750216347	5.20945336562895	7.19967234483636	4.32192809488736	5.4594316186373	5.35755200461808	3.16992500144231	5.39231742277876	5.08746284125034	5.28540221886225	2.8073549220576	5.75488750216347	4.70043971814109	5.32192809488736	4.70043971814109	4.95419631038687	4.58496250072116	4.58496250072116	4.64385618977472	6	3.58496250072116	5.28540221886225	0	5.8073549220576	3.4594316186373	5.90689059560852	3.16992500144231	5.55458885167764	3	3.4594316186373	5.49185309632967	5.08746284125034	5.32192809488736	3.70043971814109	4.32192809488736	5.4262647547021	5.20945336562895	5.97727992349992	3.8073549220576	3.8073549220576
hsa-let-7b-5p|MIMAT0000063	16.4340906349798	15.7617070450672	16.8479137409916	15.7313720703089	13.691525441166	16.2029464336873	16.5070513022479	15.3565551340847	16.0159159012169	16.3301816219834	14.9517855637972	14.5217844452135	16.911532430291	15.8323214059314	16.2970057991292	16.2249249267029	16.4403501192006	16.1548972020069	16.7784108579376	16.4599278439482	16.981232790459	14.8320493836224	16.4244943753819	15.809190332209	16.1636693289857	17.0567223778309	14.4405447842389	15.1205618964429	16.6522007689096	16.303120741161	15.0247933847025	13.609178738142	14.9630766922986	14.2556187498396	16.5101923904259	15.9208645566296	15.0217607823769	13.3781593597821	16.4837842935269	16.2269013376205	15.5264686732399	16.8440191637744	16.6559219776487	15.7995093016362	16.696383485906	16.9000884708327	17.57065622426	15.0501037205813	17.0178414603386	15.6916890027603	16.1893999018494	14.8895039634115	16.0059095866277	14.9674514371662	17.5299795132636	15.9320763086217	16.4715164584039	15.6765907183614	17.1895253817097	14.9970471337126	17.4766433766154	15.1958335499556	16.7942381585926	15.9471803166342	18.2270471083279	15.2132941154	15.3659464634842	14.4260026133294	15.1480793096876	14.8472041927545	17.0186240038676	16.5378250592418	15.6901617062683	13.923420343852	18.2449305287164	15.6917435191713	17.1178662733349	14.9704205019091	15.8630973272872	16.261984700563	14.6236529080529	15.7099722959337	15.9831049444569	17.4500352227278	16.0419371584646	17.1149623417929	15.0147615098881	16.7048492752293	16.8899435685794	15.0908153967536	15.0374182587264
hsa-let-7b-3p|MIMAT0004482	7.38370429247405	6.58496250072116	7.94251450533924	6.95419631038687	6.14974711950468	6.98868468677217	7.63662462054365	6.70043971814109	6.7279204545632	6.8703647195834	6.20945336562895	5.08746284125034	7.20945336562895	6.7279204545632	6.90689059560852	6.4757334309664	7.51569983828404	6.53915881110803	7.39231742277876	7.29462074889163	7.75488750216347	5.12928301694497	7.13955135239879	5.61470984411521	6.35755200461808	7.20945336562895	6.52356195605701	6.74146698640115	7.59991284218713	6.74146698640115	6.3037807481771	6.5077946401987	5.4594316186373	7.11894107272351	7.39231742277876	7.15987133677839	6.93073733756289	5.08746284125034	7.10852445677817	7.01122725542325	7.6724253419715	7.33985000288462	7.75488750216347	6.71424551766612	7.4262647547021	8.21916852046216	7.63662462054365	6.32192809488736	7.24792751344359	6.33985000288462	6.75488750216347	6.08746284125034	7.22881869049588	4.90689059560852	7.37503943134692	6.88264304936184	6.95419631038687	6.24792751344359	7.21916852046216	6.5077946401987	7.96578428466209	6.7279204545632	7.34872815423108	6.56985560833095	7.10852445677817	6.90689059560852	6.52356195605701	5.85798099512757	5.97727992349992	5.70043971814109	7.58496250072116	7.11894107272351	6.95419631038687	6.61470984411521	7.76818432477693	7.49984588708321	8.25738784269265	5.7279204545632	6.59991284218713	7.32192809488736	6.18982455888002	7.01122725542325	7.25738784269265	8.4178525148859	7.8008998999203	8.28540221886225	6.98868468677217	6.58496250072116	7.23840473932508	7.02236781302845	6.22881869049588
hsa-let-7c-5p|MIMAT0000064	12.616548843779	12.0874628412503	14.4186432493759	9.78626962764847	12.1605017475557	13.8285332104556	13.6319727745349	10.3641346550081	12.4212759052906	14.0001760994864	12.4995967814898	12.4642904738508	13.3675512602161	13.9097056112156	13.3586512008929	13.3037807481771	13.9241629962284	12.4978518369511	14.0742251045209	14.3594750488495	12.7727269492398	9.51372759595244	14.1253327444647	10.9657842846621	12.1962947450283	13.7769470140815	11.8517490414161	13.3027817012671	13.9776376904059	12.9996477365284	12.4494066149856	12.2544381482673	10.9971794809376	12.3000665099573	14.5200661472885	12.4571243315408	12.3451279919767	12.0640690803855	15.256503567433	12.8205778826558	12.9822806045583	14.7465143211385	14.0602737330246	10.6635581042173	14.5745935273376	13.3023533264312	14.7299393247713	11.3793783670713	14.4798434058126	12.9605450132117	13.9049168114081	12.2714630279044	13.497352893477	10.7313190310251	15.3965713355271	12.624110035763	14.0956442642386	12.539643506238	14.7707671158296	12.0347989625773	15.2252451007961	10.3442959079158	14.5067414650281	12.8612808035887	15.8403107813536	12.0552824355012	13.2094533656289	11.4419067045422	12.8684367558582	11.6197614632984	14.5642685979355	15.3895305137769	13.9041641827424	13.0774833568595	15.555877253237	12.7870863245516	14.7590559391602	13.9197013367249	13.1813075774278	12.7101606917829	11.7511255833673	12.3958018713897	13.0667619323869	12.0596824472476	12.5985178106126	13.5890658984272	12.5045707393244	13.2135599274765	14.5545888516776	11.4938554492408	12.7300455028792
hsa-let-7d-5p|MIMAT0000065	10.311748315005	9.52356195605701	10.4419067045422	9.72962074355304	9.01122725542325	10.2679570844028	10.0347989625773	9.49984588708321	9.57931593758001	10.0028150156071	10.8113746935099	9.59245703726808	10.5449644327892	9.9915218460757	9.93369065495223	10.4481163054095	10.4062050054189	10.5868397879618	10.4008794362822	10.5018371849023	10.5736471874933	9.41574176829009	10.4220647661728	10.4325419003883	9.65105169117893	9.77643303244473	8.45532722030456	9.47370574961942	9.39016895620018	9.68650052718322	10.7936033092794	10.6759570329417	10.0402897210257	10.5641494899857	10.1019756709492	9.6582114827518	9.25738784269265	9.28771237954945	10.8193807908646	10.7021726853655	9.77313920671969	10.4625022725973	10.4988492065317	10.8265484872909	10.5323559252888	10.237209960755	10.4470832262097	9.57553924683453	10.7431513941125	9.70563238736142	9.83605035505807	9.4178525148859	9.63481105017172	8.55074678538324	10.8595347863827	10.3465137331656	10.298062567719	10.1761731491075	10.5783726913608	9.63662462054365	10.8486229404293	10.3944626946103	10.6679985356725	10.6987046667703	11.2772874001304	9.79603960882977	9.40087943628218	9.28540221886225	9.319672120947	9.38586240064146	10.3387363825739	9.86573327085176	9.82972273508606	10.7565563225241	10.9031286768123	9.48179943166575	10.7030383889864	10.3674147512468	9.87805091272854	8.86727873970966	9.69348695749932	9.60733031374961	10.539158811108	10.5896511465148	9.05256805080415	9.89935692292311	9.74146698640115	10.18982455888	10.7640422173066	9.46964181723952	10.1279943209764
hsa-let-7d-3p|MIMAT0004484	11.1830150008828	10.5736471874933	11.0354864512922	10.0967151544885	11.1039434298916	10.3026389237876	10.7380922596205	11.0409745988173	10.4439795426013	10.7714894695006	11.6229669447905	10.9188632372746	11.2685420003001	10.1548181090521	10.2215871212648	11.0188956211216	11.1221809012598	11.97046544078	10.9447120610435	10.5459297690855	10.5107641679179	10.8780509127285	11.0091287895393	10.90989308377	10.8649599151426	10.5274770060604	10.5166849493096	10.9621730311097	10.3409627642517	10.3826240265749	11.579787329527	12.2903068962579	10.3151495622563	12.18146288127	10.9121408562957	10.9837061926593	10.6934869574993	11.0091287895393	11.3049216695817	11.6829945836817	10.4978518369511	11.1111356702347	10.9978851278291	11.8556471660273	11.4589192069676	11.0478055540076	10.7739633684336	10.7406240444894	10.7030383889864	10.9381093262192	10.6591039634737	10.0539258815311	10.9893944998447	10.8856963733394	10.8257538328831	11.4003457965347	10.5313814605163	11.1221809012598	10.8113746935099	10.9505558970475	11.2963426846929	11.9087678828492	11.4136279290242	11.4584066132365	10.3094763538411	10.1254134704833	10.2143191208008	10.6366246205436	10.3630396302565	10.7090838125503	11.2732128098543	10.7887183326905	10.0292872269682	12.272921326867	11.5058115539196	10.8540891798706	11.3864014236408	11.3717766443379	10.3162815317462	10.0014081943928	10.65999589243	10.9322147519684	11.2538474849874	11.5493033685136	10.4136279290242	10.7439928610602	11.7215264640075	10.9417812422785	11.3145832442742	9.83920378809694	11.6348110501717
hsa-let-7e-5p|MIMAT0000066	13.3366460247474	12.5672431052794	13.3870749193072	12.5514679526269	12.8694010597781	12.7813597135247	11.4726908392428	12.0365170704865	11.9531051505913	13.6367378930315	12.6575417597034	13.0096536922341	13.9860197730641	12.7950249839614	13.0162859821088	13.5208641829887	12.8856963733394	13.7552005530578	12.7196027278356	13.8265484872909	13.7987755370319	11.7661147575867	13.6203343933091	13.5443607694301	12.3165643853969	13.3437409184722	12.8948177633079	14.0581608843987	13.1009907840928	13.0517187571781	13.0816498677	14.2051059426394	12.3907063728728	13.6075614963542	13.0831468708167	12.6388883822523	12.5082899861403	13.0166342068368	14.3789721457421	12.6213650943149	13.400078902622	13.4124375319483	13.4301911701917	13.5713971393642	13.0590063952011	14.0437962880469	14.0791514054219	12.9567391450591	12.801910402897	13.0876285825385	13.1109726077829	12.800090987625	12.9578275608337	11.6366246205436	14.3164936771831	11.9333218207329	13.2076244682268	13.0061507281703	13.4028788291844	13.0586682503406	14.5625405694702	13.2791752694955	13.7489265921334	13.1395513523988	14.5734696796443	12.8261512148002	12.3638609767295	12.5996804305812	12.1996723448364	11.3847837500934	14.117156060916	13.6678876912915	13.3657756353263	14.0472091349655	12.9494619793602	12.731106854388	14.3483823749132	13.2973461989467	12.8087631164504	12.4304525516655	12.4906002130196	12.6737507394381	13.0185479418717	13.3365065598103	12.1522848423066	12.5427900615549	12.1820839295107	13.0387475562173	13.44876160445	12.3012103712984	12.626849764469
hsa-let-7e-3p|MIMAT0004485	5.4262647547021	5.16992500144231	7.08746284125034	5.61470984411521	4.75488750216347	6.49185309632967	5.55458885167764	6.02236781302845	5.28540221886225	6.71424551766612	5.78135971352466	5.08746284125034	5.28540221886225	6.28540221886225	5.52356195605701	5.52356195605701	5.58496250072116	5.7279204545632	7.16992500144231	6.39231742277876	5.61470984411521	4.64385618977472	6.44294349584873	5.32192809488736	3.58496250072116	6.04439411935845	4.90689059560852	6.16992500144231	5.24792751344359	5.58496250072116	6.37503943134692	5.4594316186373	4.8073549220576	5.55458885167764	6.14974711950468	5.70043971814109	5.49185309632967	4.64385618977472	6.7279204545632	5.64385618977472	5.55458885167764	6.37503943134692	6.35755200461808	5.83289001416474	6.4757334309664	6.76818432477693	7.04439411935845	5.7279204545632	6.35755200461808	5.88264304936184	6.20945336562895	5.04439411935845	6.33985000288462	5.49185309632967	6.8703647195834	4.95419631038687	6.33985000288462	6.14974711950468	6.96578428466209	5.85798099512757	7.72109918870719	5.90689059560852	7.08746284125034	5.75488750216347	6.82017896241519	5.24792751344359	6.74146698640115	5	5.95419631038687	4.58496250072116	6.89481776330794	6.74146698640115	6.61470984411521	5.70043971814109	7.37503943134692	5.93073733756289	7.12928301694497	6.74146698640115	5.24792751344359	4.70043971814109	5.04439411935845	5.12928301694497	6.02236781302845	6.10852445677817	5.58496250072116	5.70043971814109	5.75488750216347	5.7279204545632	6.76818432477693	5.04439411935845	5.16992500144231
hsa-let-7f-5p|MIMAT0000067	16.0566165486574	14.8795832496128	15.6584625487636	14.5265603689873	14.5092801680879	15.2121543657429	14.7593160670058	14.6272488738946	14.5525490280172	15.6907891844311	15.5585701890131	15.7755074038	15.9728003352245	15.3450933313873	16.6136168279026	16.2089392225302	16.4554074962407	16.5810681483075	14.3892279950407	16.9171272891602	16.6268925314747	14.981032058361	15.8326180990566	16.4606958562321	15.8486229404293	16.1378316918601	14.4560976849642	16.0626996897694	15.9412539791584	15.4956364580182	15.8976564112511	15.7734998354032	15.326710358347	15.7297003954532	15.5556675918407	15.6926155016946	14.6776095416645	14.3260783211782	17.0478374980706	15.6535448687324	15.3926192944536	15.8433322362176	15.9207017622926	16.0430059165074	15.0989367744618	15.9736749473246	16.1212501955002	15.6244242270639	15.0388332753012	15.7731134440782	15.2350044904422	15.0062822429343	14.6805243558522	13.664113906143	16.773332411868	15.3940606990546	15.7470390710955	15.6943578872215	15.4323461524346	14.8434794625166	16.8166087057523	15.5447833603019	15.7712057308338	15.9299518453439	17.169210599751	15.3052423912263	14.501774998431	14.8783862505224	14.1252520139289	14.4508890457431	16.2742143336994	15.4093909361377	14.8649115666434	15.7554352966582	15.222908080571	15.2015113445001	16.3979419719726	15.0788596361096	15.4311057982426	15.1856497779695	15.0636478678512	15.6495649405021	15.7794885300917	15.5450247852351	14.9565122883811	15.2180712556619	13.4911014969165	15.5028628748693	15.7120701749981	14.8490140736948	15.8019356564052
hsa-let-7f-1-3p|MIMAT0004486	4.08746284125034	0	3.90689059560852	2.8073549220576	2	3.58496250072116	4.70043971814109	4.08746284125034	2.8073549220576	3.16992500144231	4	3.32192809488736	4	2.32192809488736	2.32192809488736	3.8073549220576	4.95419631038687	3.70043971814109	4.08746284125034	4.75488750216347	5.16992500144231	3.32192809488736	3.16992500144231	4.16992500144231	3.32192809488736	3.32192809488736	3.32192809488736	3.4594316186373	4	2.8073549220576	3.4594316186373	4.24792751344359	1	3.32192809488736	3.4594316186373	3.16992500144231	3	NA	3.90689059560852	4.4594316186373	3.16992500144231	3.16992500144231	4.75488750216347	4.16992500144231	3.90689059560852	3.90689059560852	3.70043971814109	2.8073549220576	3.8073549220576	1	2.8073549220576	2.8073549220576	3.16992500144231	4	3.8073549220576	3.58496250072116	3.4594316186373	3.58496250072116	3.32192809488736	3.16992500144231	4.32192809488736	3.8073549220576	3.32192809488736	3.8073549220576	4.08746284125034	3.70043971814109	3.16992500144231	3	3	2.8073549220576	4.08746284125034	3	2.8073549220576	4	3.58496250072116	3.90689059560852	4.32192809488736	4.32192809488736	3.16992500144231	NA	3.16992500144231	3.70043971814109	4.08746284125034	4.08746284125034	4.08746284125034	3.90689059560852	2.58496250072116	2	3.90689059560852	2.32192809488736	2.8073549220576
hsa-let-7f-2-3p|MIMAT0004487	0	1	2.32192809488736	NA	1	2.32192809488736	1.58496250072116	1.58496250072116	0	2	0	0	3.4594316186373	1	0	1	1	0	0	2.32192809488736	2.32192809488736	1.58496250072116	1	NA	1	1.58496250072116	1	NA	2	1.58496250072116	NA	2.58496250072116	NA	NA	0	0	NA	0	2.58496250072116	0	2	2	0	2.32192809488736	2	1	1	1	3.32192809488736	1.58496250072116	1	0	1	1.58496250072116	2.32192809488736	0	1.58496250072116	0	2	NA	2.32192809488736	0	1	2	2	2	1.58496250072116	0	1	0	1.58496250072116	2.32192809488736	0	3.16992500144231	1	1	2	2	1.58496250072116	1	0	2	NA	1.58496250072116	1.58496250072116	0	NA	2	1.58496250072116	1	1.58496250072116
hsa-miR-15a-5p|MIMAT0000068	10.3342732853072	8.44708322620965	9.13699111208023	9.35974956032233	7.95419631038687	9.4178525148859	9.19967234483636	8.83289001416474	9.09539702279256	9.45327063401062	8.84862294042934	9.4262647547021	10.2082343583398	8.4178525148859	10.0154150523867	9.71938882094208	9.45121111183233	10.4040771362412	9.44086916761087	10.2191685204622	10.4878400338231	8.88874324889826	8.67595703294175	9.43254190038826	9.30149619498255	10.0168082876866	8.74819284958946	9.51372759595244	10.2384047393251	9.39446269461032	9.29691620687929	8.96578428466209	8.19475685442225	9.56985560833095	9.29001884693262	9.00842862207058	7.54689445988764	7.97154355395077	10.0834793273318	8.64385618977473	9.71424551766612	8.98584193700334	9.19721669311005	9.04712391211403	8.98299357469431	9	8.85174904141606	9.58683978796183	8.78463484555752	8.82017896241519	8.27612440527424	8.4594316186373	8.23840473932508	8.53138146051631	9.89784545600551	9.94104760634058	9.49185309632967	9.283088353024	8.9915218460757	9.44708322620965	10.2691266791494	8.90086680798075	9.18982455888002	8.78135971352466	9.92629599478111	9.47775826644389	8.35755200461808	8.69348695749932	8.3037807481771	8.40514146313634	9.06339508128851	9.66711154207503	8.50382573799575	9.16239132875691	9.64565843240871	9.52943055414615	9.42836017270429	10.0728025345442	9.85018683764577	8.93663793900257	8.4262647547021	9.13699111208023	9.06877827798541	9.85486838326024	9.71252700043982	9.27146302790437	6.49185309632967	10.7116669735643	9.38154295118458	8.89178370321831	8.35314682549808
hsa-miR-15a-3p|MIMAT0004488	1	NA	0	0	NA	1	0	NA	NA	1.58496250072116	NA	NA	1	2	NA	NA	NA	1.58496250072116	1.58496250072116	0	1	NA	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	1.58496250072116	NA	0	NA	NA	NA	NA	0	NA	NA	0	0	1	0	NA	0	0	NA	0	NA	NA	NA	0	NA	NA	0	1.58496250072116	NA	0	0	0	0	1	NA	NA	NA	NA	NA	0	NA	NA	0	NA	1.58496250072116	0
hsa-miR-16-5p|MIMAT0000069	12.616548843779	9.66888498426625	11.1401907031918	10.7380922596205	9.80251636512122	11.5821419816588	11.4320198468125	10.8089641749193	11.4506957715729	10.6474584264549	11.0841440106151	11.1947568544222	11.393390457444	10.5840229402575	10.9498267107591	11.44759985828	11.0223678130285	12.2874238116835	11.3213644320394	11.6416002158344	12.1623913287569	11.0175044011094	10.6174674652942	11.0028150156071	11.1433832139898	10.8249587405285	10.1318569606088	11.118292233027	11.4817994316658	10.7456743240021	11.1823943534045	10.7632123668144	10.1959872980285	11.9954138522252	10.8610869059954	10.7557221536423	10.0154150523867	9.34207466799914	11.286557761608	10.8501868376458	10.9858419370033	10.5497846679479	10.8478403556307	11.0721326041672	10.929998062609	10.2842457498297	10.8978454560055	11.8097681287104	11.1267044728432	10.3241805466187	10.609178738142	10.6447575925163	10.2761244052742	10.486835021563	10.9571020415623	11.9421479203948	11.3303567169579	11.1254134704833	11.1446582428319	11.5877775163282	11.4903495057393	10.8368393597487	11.0920964149908	10.8818787076004	11.6564248632778	11.1680452682241	10.1811522568656	10.1497471195047	10.1331422124006	11.1996723448364	10.6339034093485	10.9758479680068	10.8856963733394	11.0382331347318	11.2871351860867	11.2951949558807	11.1241213118292	11.4888443464573	11.3750394313469	10.5107641679179	10.4429434958487	10.9270371687203	10.6183855022586	12.3370643386847	11.2626821423622	10.8129794712515	9.17242750864548	12.6646694940272	11.3476213685681	10.7548875021635	10.4283601727043
hsa-miR-16-1-3p|MIMAT0004489	4.64385618977472	2.58496250072116	4.52356195605701	4.90689059560852	3.16992500144231	4.32192809488736	4.32192809488736	2.8073549220576	2.8073549220576	4.08746284125034	4.32192809488736	3.70043971814109	5.49185309632967	3.32192809488736	3.90689059560852	4.4594316186373	4.24792751344359	5.58496250072116	4.24792751344359	4.64385618977472	5.64385618977472	3.8073549220576	3.4594316186373	4.16992500144231	4.39231742277876	4.95419631038687	3.16992500144231	4.64385618977472	5.8073549220576	5.04439411935845	4.08746284125034	4.08746284125034	3.32192809488736	3.70043971814109	4.58496250072116	4.32192809488736	2.8073549220576	1	4.8073549220576	3.70043971814109	4	3.8073549220576	4.39231742277876	3.70043971814109	3	4.08746284125034	4.08746284125034	3.90689059560852	3.32192809488736	2.8073549220576	2.8073549220576	2.8073549220576	3.32192809488736	3.70043971814109	4.64385618977472	5.28540221886225	3.8073549220576	3.4594316186373	3.70043971814109	4.32192809488736	5.08746284125034	4.08746284125034	4.32192809488736	3.16992500144231	4.90689059560852	3.8073549220576	2.58496250072116	3.4594316186373	3.58496250072116	2.8073549220576	2.8073549220576	4.75488750216347	2.8073549220576	3.16992500144231	4.32192809488736	5.04439411935845	4.39231742277876	5.04439411935845	4.08746284125034	3.90689059560852	3.90689059560852	4.32192809488736	3.70043971814109	4	4.95419631038687	4	1	5.04439411935845	3.70043971814109	3.16992500144231	3.32192809488736
