miRseqMature	TCGA-3X-AAV9-01A-72R-A41D-13	TCGA-3X-AAVA-01A-11R-A41D-13	TCGA-3X-AAVB-01A-31R-A41D-13	TCGA-3X-AAVC-01A-21R-A41D-13	TCGA-3X-AAVE-01A-11R-A41D-13	TCGA-4G-AAZO-01A-12R-A41D-13	TCGA-4G-AAZT-01A-11R-A41D-13	TCGA-W5-AA2G-01A-11R-A41D-13	TCGA-W5-AA2H-01A-31R-A41D-13	TCGA-W5-AA2I-01A-32R-A41D-13	TCGA-W5-AA2I-11A-11R-A41D-13	TCGA-W5-AA2O-01A-11R-A41D-13	TCGA-W5-AA2Q-01A-11R-A41D-13	TCGA-W5-AA2Q-11A-11R-A41D-13	TCGA-W5-AA2R-01A-11R-A41D-13	TCGA-W5-AA2R-11A-11R-A41D-13	TCGA-W5-AA2T-01A-12R-A41D-13	TCGA-W5-AA2U-01A-11R-A41D-13	TCGA-W5-AA2U-11A-11R-A41D-13	TCGA-W5-AA2W-01A-11R-A41D-13	TCGA-W5-AA2X-01A-11R-A41D-13	TCGA-W5-AA2X-11A-11R-A41D-13	TCGA-W5-AA2Z-01A-11R-A41D-13	TCGA-W5-AA30-01A-31R-A41D-13	TCGA-W5-AA30-11A-11R-A41D-13	TCGA-W5-AA31-01A-11R-A41D-13	TCGA-W5-AA31-11A-11R-A41D-13	TCGA-W5-AA33-01A-11R-A41D-13	TCGA-W5-AA34-01A-11R-A41D-13	TCGA-W5-AA34-11A-11R-A41D-13	TCGA-W5-AA36-01A-11R-A41D-13	TCGA-W5-AA38-01A-11R-A41D-13	TCGA-W5-AA39-01A-11R-A41D-13	TCGA-W6-AA0S-01A-11R-A41D-13	TCGA-WD-A7RX-01A-12R-A41D-13	TCGA-YR-A95A-01A-12R-A41D-13	TCGA-ZD-A8I3-01A-11R-A41D-13	TCGA-ZH-A8Y1-01A-11R-A41D-13	TCGA-ZH-A8Y2-01A-11R-A41D-13	TCGA-ZH-A8Y4-01A-11R-A41D-13	TCGA-ZH-A8Y5-01A-11R-A41D-13	TCGA-ZH-A8Y6-01A-11R-A41D-13	TCGA-ZH-A8Y8-01A-51R-A41D-13	TCGA-ZU-A8S4-01A-11R-A41D-13	TCGA-ZU-A8S4-11A-11R-A41D-13
hsa-miR-370-3p|MIMAT0000722	5.16992500144231	4.24792751344359	6.14974711950468	4.24792751344359	2.8073549220576	6.97727992349992	4.64385618977472	5.24792751344359	3	5.83289001416474	4.16992500144231	2.32192809488736	3.16992500144231	5.64385618977472	3.32192809488736	5.04439411935845	5.08746284125034	3.58496250072116	4	9.03617361255349	5.24792751344359	5.85798099512757	4.4594316186373	3	6.06608919045777	8.02790599656988	5	4.75488750216347	5.75488750216347	4	5.24792751344359	6.4594316186373	4	3.16992500144231	4.16992500144231	5.52356195605701	5.55458885167764	4.75488750216347	6.33985000288462	4.16992500144231	5.12928301694497	3.90689059560852	6.68650052718322	7.20945336562895	5.7279204545632
hsa-miR-371a-5p|MIMAT0004687	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-371a-3p|MIMAT0000723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-372-3p|MIMAT0000724	NA	0	NA	NA	NA	NA	0	NA	NA	NA	0	0	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0	0	NA	NA	1	0	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	0	NA	NA	0	1.58496250072116
hsa-miR-373-5p|MIMAT0000725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-373-3p|MIMAT0000726	NA	NA	0	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1	NA	0	NA	NA	NA	NA	NA	5.08746284125034	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
hsa-miR-374a-5p|MIMAT0000727	8.81698362325538	6.82017896241519	7.51569983828404	6.4594316186373	6.2667865406949	7.13955135239879	7.19967234483636	6.08746284125034	7.01122725542325	8.45121111183233	5.04439411935845	5.4262647547021	5.35755200461808	7.96578428466209	6.6724253419715	7.45121111183233	8.49585502688717	6.4757334309664	6.91886323727459	5.8073549220576	6.14974711950468	7.07681559705083	7.49185309632967	7.22881869049588	7.56224242422107	6.88264304936184	6.6724253419715	6.6724253419715	7.86418614465428	5.88264304936184	6.93073733756289	7.33985000288462	5.78135971352466	6.55458885167764	7.33091687811462	7.23840473932508	6.85798099512757	7.02236781302845	7.4093909361377	6.2667865406949	5.4262647547021	6.85798099512757	8.7279204545632	6.65821148275179	7.85174904141606
hsa-miR-374a-3p|MIMAT0004688	12.7621743819931	11.8281364841941	12.1978309980122	11.9362698576022	12.3512153218556	11.4501802471648	13.0571456169107	12.1189410727235	12.4278366034585	11.7452541419573	11.4501802471648	10.1484765821783	11.635718120331	12.8877917913416	11.7952279660287	12.9654235658101	13.023234556846	11.7351328841399	12.403810931786	11.0748104611605	11.9399464524587	12.5901191741072	11.806549621986	11.9571020415623	12.9536508336493	12.0310119074377	12.2576824807088	12.3872095807196	12.3297963382207	12.4385319777616	12.4933551214949	12.211888294546	11.1605017475557	11.1234747982441	12.3660489506706	11.5107641679179	12.3619437737352	11.5717526435035	13.5030803517529	11.9498267107591	11.1279943209764	11.6443069615456	12.1895157298002	11.9840623696864	12.7534256991454
hsa-miR-375|MIMAT0000728	12.4948555844912	10.5196362528432	17.8939236158459	17.2160068939407	11.6211361132746	16.2061940271793	16.8333225007866	12.9897492754621	10.6960981709559	16.2986354067342	13.9930268206358	11.6995724532873	16.9064091473101	13.9643408677924	12.9344280406268	15.0396045179538	20.1683244459628	17.2479182444541	15.2270518103636	16.4532706340106	15.8361983263098	13.5017128092791	13.9347044631167	15.8057690586469	16.4972593223624	17.7153788868289	14.5641494899857	14.8756533733047	12.3955341354623	13.8768046894854	9.7632123668144	14.362080801331	14.9275002091456	12.1487943214243	16.8298218178814	13.189206834597	16.7773195362982	17.9584790835445	13.4422955886025	12.2375087481727	17.3201659167754	20.7524525181569	15.8259028639293	13.0199381564248	15.4500191080015
hsa-miR-376a-5p|MIMAT0003386	3	0	3.90689059560852	2	1	4.4594316186373	1	2.8073549220576	1.58496250072116	4.24792751344359	2	NA	NA	3	1	2.32192809488736	3.16992500144231	1	1	3.70043971814109	2	2.58496250072116	3.32192809488736	0	2.8073549220576	4.4594316186373	0	3	4.24792751344359	1	2	3.4594316186373	NA	1.58496250072116	2	3	3.70043971814109	1	3.16992500144231	NA	3.16992500144231	2.32192809488736	4.70043971814109	2.32192809488736	2.32192809488736
hsa-miR-376a-3p|MIMAT0000729	2.58496250072116	0	4.24792751344359	2.58496250072116	0	5.85798099512757	4.08746284125034	2	NA	4.75488750216347	1.58496250072116	1	1	3.4594316186373	NA	2	3.16992500144231	1	0	5.85798099512757	2	2	2.58496250072116	0	3	6.22881869049588	2	3	4.08746284125034	1.58496250072116	3	3.32192809488736	2	2	1.58496250072116	3.32192809488736	4.64385618977472	3.32192809488736	4.16992500144231	2.32192809488736	3	1	5.90689059560852	5.04439411935845	2.32192809488736
hsa-miR-377-5p|MIMAT0004689	4.90689059560852	0	4.95419631038687	3	NA	4.70043971814109	2.32192809488736	2.32192809488736	NA	3.58496250072116	2.32192809488736	0	1.58496250072116	2.58496250072116	2	1.58496250072116	2	0	3	5.28540221886225	3.4594316186373	3	3.8073549220576	1	3.90689059560852	5.04439411935845	0	3.70043971814109	2.58496250072116	0	2	2	0	2.32192809488736	1.58496250072116	2.8073549220576	3.70043971814109	4.16992500144231	3.16992500144231	1	2.32192809488736	2	4.90689059560852	4.24792751344359	2.8073549220576
hsa-miR-377-3p|MIMAT0000730	3.90689059560852	2.58496250072116	4.64385618977472	1.58496250072116	0	6.78135971352466	3	0	0	4.8073549220576	1.58496250072116	2.32192809488736	1.58496250072116	2.32192809488736	2	1.58496250072116	3.16992500144231	2.8073549220576	2.8073549220576	7.38370429247405	2.58496250072116	2.8073549220576	4.58496250072116	2.32192809488736	3.4594316186373	5.61470984411521	2.58496250072116	3	4.70043971814109	1	1.58496250072116	3.8073549220576	1.58496250072116	1	3.58496250072116	3.58496250072116	4	3.58496250072116	3.32192809488736	3	2	2.58496250072116	6.4262647547021	4.16992500144231	3.70043971814109
hsa-miR-378a-5p|MIMAT0000731	7.60733031374961	6.62935662007961	7.40087943628218	9.5018371849023	7.3037807481771	6.3037807481771	7.7279204545632	7.83920378809694	8.21431912080077	7.94251450533924	8.94251450533924	5.58496250072116	5.4262647547021	10.5612879451648	7.34872815423108	10.6384359139905	6.62935662007961	9.00562454919388	10.1189410727235	6.2667865406949	6.4093909361377	9.95128471496697	6.74146698640115	7.02236781302845	9.61102479730735	7.57742882803575	10.4157417682901	8.0389189892923	5.75488750216347	10.2336196767597	5.78135971352466	7.20945336562895	8.03342300153745	6.65821148275179	8.11374216604919	7.24792751344359	6.7279204545632	7.10852445677817	7.876516946565	7.53138146051631	6.2667865406949	9.86418614465428	7.53915881110803	7.4262647547021	11.0334230015375
hsa-miR-378a-3p|MIMAT0000732	10.1573469353628	9.02236781302845	9.26209484537018	11.0600203545079	8.93073733756289	7.92481250360578	9.06069593168755	10.0714623625566	8.96578428466209	10.1019756709492	10.9657842846621	8.14465824283188	7.17990909001493	12.8525295094042	9.07146236255662	13.0080784108683	8.68650052718322	10.129283016945	12.7548875021635	9.01402047031493	8.04984854945056	12.0385761027688	8.51569983828404	8.42206476617281	11.8205778826558	9.80251636512122	12.5497846679479	9.45738087907253	8.26209484537018	12.399010832952	8.03342300153745	9.22881869049588	9.89026427702111	9.04439411935845	10.3365065598103	9.79766152585376	8.40087943628218	8.66177809777199	9.61286849729104	9.55074678538324	7.7279204545632	12.2191685204622	10.3106127816595	9.66177809777199	13.5383102025977
hsa-miR-379-5p|MIMAT0000733	12.3199543106869	10.6564248632778	12.4426843678658	11.0960562391809	10.1996723448364	13.6730881929094	11.963618617444	11.527965641134	9.85642552862553	12.2249060907198	10.57931593758	9.78790255939143	9.52943055414615	12.3465137331656	10.3608470841797	11.6348110501717	12.1124395067816	11.0814834380937	11.3392933001801	15.3491429800472	11.4019461239765	12.0501887675964	12.1730524577741	9.56985560833095	12.6532929453828	14.3717766443379	11.4787696194758	12.12153351734	13.173208652766	11.047123912114	11.6465587101545	12.5823772356407	10.3454052467178	10.8360503550581	10.7056323873614	12.403012023575	12.8887432488983	11.5464121951194	12.7168194613299	11.3106127816595	11.8356556908398	10.4167975276061	14.1127652818853	13.3693247024073	12.4640351521899
hsa-miR-379-3p|MIMAT0004690	2.8073549220576	1.58496250072116	3.4594316186373	1.58496250072116	0	4.85798099512757	0	2	NA	2.8073549220576	NA	0	2	2.32192809488736	2.32192809488736	2.32192809488736	2.8073549220576	1.58496250072116	2	6.53915881110803	1	3.90689059560852	2.58496250072116	NA	2	6.28540221886225	0	2.32192809488736	4	1	2	3.16992500144231	0	2.58496250072116	0	2.8073549220576	4.39231742277876	1.58496250072116	3.32192809488736	0	2.58496250072116	2.58496250072116	5.90689059560852	4.08746284125034	3.16992500144231
hsa-miR-380-5p|MIMAT0000734	3.16992500144231	1.58496250072116	3.8073549220576	0	0	2.58496250072116	1	NA	1	3.4594316186373	NA	0	NA	2.32192809488736	NA	1	1.58496250072116	1.58496250072116	1.58496250072116	3.8073549220576	2	2.8073549220576	1	NA	2.58496250072116	4.52356195605701	1	1	2	NA	NA	0	0	NA	1	2.32192809488736	1	1	2	0	2	1	4.52356195605701	2	3.16992500144231
hsa-miR-380-3p|MIMAT0000735	2.32192809488736	NA	1.58496250072116	NA	NA	1	0	0	NA	1.58496250072116	NA	0	NA	1	NA	1	1	NA	NA	2.8073549220576	1	NA	1	NA	NA	4.70043971814109	1	1	0	NA	0	1	NA	NA	1.58496250072116	1	0	1	2	0	NA	NA	3	2.8073549220576	2
hsa-miR-381-3p|MIMAT0000736	8.98299357469431	8.06069593168755	9.13699111208023	8.18982455888002	6.62935662007961	11.515699838284	8.18487534290828	7.53915881110803	6.02236781302845	9.94544383637791	6.88264304936184	7.08746284125034	6.12928301694497	8.98013957763916	7.04439411935845	8.06069593168755	9.05256805080415	8	8.07146236255662	12.3941947100194	7.60733031374961	8.56605403817109	8.93073733756289	6.4594316186373	8.53915881110803	10.5565060546719	7.74819284958946	8.2240016741981	9.40087943628218	7.48381577726426	8.16490692667569	9.97154355395077	6.58496250072116	7.81378119121704	7.7279204545632	9.4093909361377	9.84235034341381	8.37503943134693	9.54496443278924	7.78135971352466	8.43879185257826	7.88874324889826	10.9173720794768	10.2082343583398	9.13699111208023
hsa-miR-382-5p|MIMAT0000737	6.97727992349992	4.64385618977472	7.39231742277876	5.93073733756289	5.4594316186373	8.48784003382305	6.4594316186373	6.2667865406949	4.39231742277876	7.85174904141606	4	4.32192809488736	4.90689059560852	7.21916852046216	4.90689059560852	5.58496250072116	7.28540221886225	6.10852445677817	5.32192809488736	10.3564519702218	5.78135971352466	6.2667865406949	6.97727992349992	4.64385618977472	6.79441586635011	9.27612440527424	5.55458885167764	6.44294349584873	7.2667865406949	4.85798099512757	6.12928301694497	7.4757334309664	5	4.85798099512757	5.04439411935845	7.58496250072116	7.54689445988764	6.4757334309664	7.62935662007961	6.28540221886225	6.28540221886225	5.6724253419715	8.97727992349992	8.52356195605701	7.17990909001493
hsa-miR-383-5p|MIMAT0000738	NA	1.58496250072116	3.8073549220576	0	1	0	2	2	3.32192809488736	3.8073549220576	3.4594316186373	2.32192809488736	NA	4.58496250072116	1.58496250072116	5.39231742277876	0	2	4.24792751344359	NA	2.58496250072116	4.8073549220576	2.32192809488736	1	5.32192809488736	3.16992500144231	4.4594316186373	2.58496250072116	NA	4.32192809488736	0	NA	0	NA	2.32192809488736	4.64385618977472	NA	NA	1	4.32192809488736	0	0	2.58496250072116	NA	6.06608919045777
hsa-miR-340-5p|MIMAT0004692	7.31288295528436	6.32192809488736	6.2667865406949	4.75488750216347	4.85798099512757	5.08746284125034	6.04439411935845	4.52356195605701	5.39231742277876	7.71424551766612	5.16992500144231	4.85798099512757	4.95419631038687	7.32192809488736	5.20945336562895	7.07681559705083	7.93663793900257	5.64385618977472	6.35755200461808	5.97727992349992	4.39231742277876	6.59991284218713	6.39231742277876	5.6724253419715	6.61470984411521	5.78135971352466	6.4262647547021	5.28540221886225	6.55458885167764	6.24792751344359	5.16992500144231	6.28540221886225	5.7279204545632	5.75488750216347	6.78135971352466	5.90689059560852	4.95419631038687	6.12928301694497	6.12928301694497	5.6724253419715	5.24792751344359	5.49185309632967	7.70735913208088	5.32192809488736	7.53915881110803
hsa-miR-340-3p|MIMAT0000750	5.16992500144231	5.83289001416474	5.49185309632967	4.39231742277876	5.20945336562895	4.08746284125034	5.70043971814109	5.28540221886225	4.52356195605701	5.55458885167764	4.70043971814109	4.4594316186373	5.08746284125034	5.64385618977472	5.24792751344359	6.64385618977472	6.6724253419715	5.24792751344359	6.33985000288462	4.58496250072116	3.58496250072116	6.4093909361377	5.97727992349992	5.75488750216347	6.3037807481771	4.95419631038687	5.7279204545632	3.90689059560852	5.39231742277876	6.49185309632967	4.95419631038687	5	6.02236781302845	5.39231742277876	5.93073733756289	5.08746284125034	5	5.97727992349992	5.8073549220576	4.64385618977472	4.85798099512757	4.64385618977472	5.6724253419715	4.90689059560852	6.61470984411521
hsa-miR-330-5p|MIMAT0004693	7.57742882803575	4.52356195605701	6.76818432477693	7.29462074889163	6.37503943134692	6.58496250072116	6	5.04439411935845	7.16992500144231	6.70043971814109	2.32192809488736	5.12928301694497	5.83289001416474	4.95419631038687	5.70043971814109	4.58496250072116	7.93663793900257	7.31288295528436	4	6.55458885167764	5.95419631038687	5.52356195605701	5.70043971814109	6.4757334309664	5.16992500144231	5.7279204545632	3.90689059560852	6.16992500144231	4.64385618977472	3.32192809488736	6.28540221886225	6.32192809488736	6.06608919045777	6.98868468677217	5.95419631038687	6.52356195605701	6.24792751344359	7.07681559705083	6.74146698640115	5.6724253419715	7.15987133677839	6.59991284218713	6.8703647195834	6.39231742277876	5.12928301694497
hsa-miR-330-3p|MIMAT0000751	4.08746284125034	2.32192809488736	3.70043971814109	3.58496250072116	2.58496250072116	3.8073549220576	3.32192809488736	2	4.32192809488736	3.70043971814109	0	1	3	3.58496250072116	2.32192809488736	2.32192809488736	5.61470984411521	4.08746284125034	2.58496250072116	2.32192809488736	3.32192809488736	2.8073549220576	3	3	2.58496250072116	2.8073549220576	0	3.8073549220576	2.58496250072116	1	3.8073549220576	3	2	2.32192809488736	3.58496250072116	3.70043971814109	3.16992500144231	3.8073549220576	3.70043971814109	3	3	3.70043971814109	4.24792751344359	2.58496250072116	3.70043971814109
hsa-miR-328-3p|MIMAT0000752	5.78135971352466	6.7279204545632	7.13955135239879	8.4797802640291	7.29462074889163	6.58496250072116	7.53138146051631	7.16992500144231	7.52356195605701	6.06608919045777	6.62935662007961	5.4262647547021	7.36632221424582	7.74146698640115	7.09803208296053	8.38801728534514	8.63662462054365	6.6724253419715	7.3037807481771	7.13955135239879	6.12928301694497	7.65105169117893	6.32192809488736	6.79441586635011	8.25738784269265	6.33985000288462	7.62935662007961	6.32192809488736	5.6724253419715	8.33091687811462	6.8073549220576	6.3037807481771	6.75488750216347	6.4262647547021	6.4262647547021	6.32192809488736	7.25738784269265	6.28540221886225	8.29462074889163	6.4262647547021	6.96578428466209	5.6724253419715	6.44294349584873	6.37503943134692	8.48381577726426
hsa-miR-342-5p|MIMAT0004694	4.85798099512757	4.52356195605701	4.08746284125034	3.16992500144231	5.32192809488736	4.16992500144231	4.58496250072116	4.32192809488736	7.59245703726808	5.6724253419715	3.70043971814109	2.8073549220576	4.32192809488736	5.35755200461808	5.55458885167764	4.95419631038687	4.64385618977472	4.64385618977472	4.70043971814109	4.8073549220576	3.90689059560852	4.95419631038687	3.4594316186373	4.24792751344359	4.75488750216347	3.90689059560852	4.32192809488736	5.35755200461808	3.8073549220576	4.58496250072116	3	4.75488750216347	3.8073549220576	4	5.64385618977472	4.90689059560852	4.24792751344359	4.4594316186373	4.39231742277876	4.08746284125034	4.32192809488736	3.32192809488736	5.35755200461808	5.16992500144231	5.16992500144231
hsa-miR-342-3p|MIMAT0000753	11.075479149488	8.86727873970966	9.64745842645492	7.52356195605701	9.09275714091985	9.16741814583174	9.10590850857116	7.62205181945638	11.4563544151083	10.3208005488816	6.93073733756289	7.16992500144231	7.65105169117893	9.05799172275918	9.40087943628218	8.47167521439204	8.24317398347295	8.59991284218713	7.97727992349992	8.58871463558226	7.01122725542325	8.61470984411521	9.7515440590891	9.30606168942834	9.0389189892923	7.95419631038687	7.4757334309664	9.11113567023471	7.3037807481771	7.52356195605701	7.04439411935845	8.2807707701306	7.6724253419715	8.73470962022584	10.0375469539622	8.467605550083	8.37937836707126	8.81057163474115	7.63662462054365	7.66533591718518	7.78790255939143	7.91886323727459	10.3083390301394	8.78790255939143	8.98299357469431
hsa-miR-337-5p|MIMAT0004695	1	0	NA	NA	NA	NA	1	NA	0	1	NA	NA	NA	1.58496250072116	NA	NA	NA	NA	0	2.58496250072116	0	0	NA	NA	1	2.32192809488736	NA	0	0	NA	0	NA	0	0	NA	0	NA	NA	0	1	NA	NA	NA	NA	0
hsa-miR-337-3p|MIMAT0000754	7.4757334309664	6.90689059560852	8.58871463558226	6.4262647547021	6.06608919045777	8.47167521439204	7.74819284958946	7.29462074889163	5	8.2336196767597	6.55458885167764	5.90689059560852	5.88264304936184	8.04984854945056	6.14974711950468	7.35755200461808	7.15987133677839	7.05528243550119	7.02236781302845	8.15987133677839	6.70043971814109	8.09803208296053	8.04439411935845	6.75488750216347	8.70043971814109	9.42836017270429	7.27612440527424	7.78790255939143	7.58496250072116	7.05528243550119	6.89481776330794	6.61470984411521	6.44294349584873	5.6724253419715	7.18982455888002	8.06608919045777	7.94836723158468	6.95419631038687	8.19475685442225	5.49185309632967	7.74146698640115	6.65821148275179	8.90388184573618	8.04439411935845	8.31288295528435
hsa-miR-323a-5p|MIMAT0004696	NA	NA	NA	NA	NA	1.58496250072116	NA	1	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	2	NA	NA	NA	NA	0	2.32192809488736	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	1	NA	NA	NA	0	NA	NA
hsa-miR-323a-3p|MIMAT0000755	4.90689059560852	2.32192809488736	5.55458885167764	4.90689059560852	2.32192809488736	7.83289001416474	3.32192809488736	4	NA	4.95419631038687	3	3.16992500144231	1	4.39231742277876	2.32192809488736	4.39231742277876	5.16992500144231	3.16992500144231	2.58496250072116	7.49984588708321	3.8073549220576	4.24792751344359	4.90689059560852	2	4.32192809488736	8.49984588708321	3.4594316186373	4.32192809488736	6.55458885167764	2	5.4262647547021	5.83289001416474	3	3.8073549220576	3.4594316186373	4.90689059560852	6.32192809488736	5.35755200461808	6.82017896241519	3.8073549220576	4.32192809488736	3.4594316186373	7.3037807481771	6.39231742277876	4.70043971814109
hsa-miR-326|MIMAT0000756	3.90689059560852	2	4.16992500144231	4.64385618977472	3.8073549220576	2.58496250072116	3.58496250072116	3	4.32192809488736	3.90689059560852	3.8073549220576	2	3.8073549220576	4.70043971814109	3.8073549220576	4.24792751344359	4.24792751344359	6.06608919045777	3.58496250072116	1.58496250072116	4.8073549220576	4.52356195605701	1.58496250072116	3	5	4	3.58496250072116	3	3.32192809488736	3.32192809488736	1.58496250072116	4.52356195605701	3.16992500144231	1.58496250072116	2.8073549220576	3.16992500144231	2.58496250072116	3.70043971814109	4.16992500144231	3.16992500144231	3.58496250072116	0	3	4.16992500144231	4.16992500144231
hsa-miR-151a-5p|MIMAT0004697	8.01680828768655	9.49785183695112	8.9915218460757	9.97871045910636	8.56605403817109	8.467605550083	9.09539702279256	8.46352437327118	7.51569983828404	9.37068740680722	7.63662462054365	7.4594316186373	8.86727873970966	9.25029841790633	8.48784003382305	9.03617361255349	10.9822806045583	9.18982455888002	8.91587937883577	8.98868468677217	9.07681559705083	8.95128471496697	8.90689059560852	9.2667865406949	9.4093909361377	9.38370429247405	8.50382573799575	7.79441586635011	8.82017896241519	8.4178525148859	9.16992500144231	8.82972273508606	7.85798099512757	8.5274770060604	8.78790255939143	8.77807712953536	8.57364718749332	9.64024493622235	9.76818432477693	8.81057163474115	10.0687782779854	8.76818432477693	9.75988818322183	8.78135971352466	9.34429590791582
hsa-miR-151a-3p|MIMAT0000757	12.604553229079	12.8127789716277	12.7342862320963	14.0734721539765	12.4890953154135	12.3517674439599	13.2131042196419	12.429406741514	11.7677706487767	13.3964709939104	11.1972166931101	10.8649599151426	12.3077700318907	13.0228879218033	12.2845349540084	12.642728643769	14.7782825099957	13.2774327085901	12.1605017475557	13.2500022678404	13.3712321283696	12.617008227652	12.1247675358225	12.3342732853072	12.693922488081	12.9813888961172	12.1143930548673	12.3137333502638	12.3520434257954	12.0647427647503	12.9706451822667	12.6668897084403	11.8501868376458	12.0031665066652	11.9472716524603	13.2691266791494	12.4437206006566	13.9167192129766	13.286990851632	12.8011020571463	14.2187902475528	12.6759570329417	13.6143647705539	12.7788984760084	13.3424914110691
hsa-miR-135b-5p|MIMAT0000758	7.78135971352466	3	7.58496250072116	8.71424551766612	3.16992500144231	7.54689445988764	7.8008998999203	3.8073549220576	2.8073549220576	6.20945336562895	0	1	4.85798099512757	3.58496250072116	2.58496250072116	NA	10.2842457498297	8.8008998999203	2.32192809488736	5.85798099512757	9.58871463558226	4.16992500144231	8.09803208296053	8.44294349584873	4.16992500144231	7.05528243550119	0	6.8073549220576	6.12928301694497	1.58496250072116	1	1.58496250072116	2.32192809488736	6.28540221886225	7.01122725542325	3.4594316186373	8.89784545600551	9.64565843240871	6.91886323727459	8.53915881110803	9.00842862207058	1	10.6715410667119	7.11894107272351	3.4594316186373
hsa-miR-135b-3p|MIMAT0004698	2.32192809488736	NA	3	1.58496250072116	NA	1	0	NA	NA	2	NA	NA	NA	NA	NA	NA	3.70043971814109	1.58496250072116	NA	1	3.4594316186373	0	1	2.58496250072116	NA	2.32192809488736	NA	1	NA	NA	NA	NA	NA	0	1	NA	1	3.32192809488736	NA	1.58496250072116	2.8073549220576	NA	5.04439411935845	1	NA
hsa-miR-148b-5p|MIMAT0004699	3	3	3.32192809488736	3	2.8073549220576	3.58496250072116	3.8073549220576	2	2.8073549220576	4.24792751344359	2.32192809488736	1	2.8073549220576	2.32192809488736	1	2.58496250072116	4.16992500144231	2	3.4594316186373	2.8073549220576	3.90689059560852	2	2.8073549220576	3.8073549220576	3.16992500144231	2.8073549220576	1	3	1.58496250072116	2.58496250072116	2.58496250072116	2.8073549220576	2	1	3.16992500144231	3	3	3.70043971814109	4.32192809488736	3.16992500144231	3.58496250072116	3.8073549220576	4.8073549220576	2.58496250072116	3
hsa-miR-148b-3p|MIMAT0000759	8.86727873970966	8.67948009950545	8.81057163474115	10.1006623390052	9.95128471496697	9.46147944728616	9.92925840863697	8.11894107272351	8.97727992349992	10.4346282276367	7.8073549220576	7.35755200461808	8.65463602852797	9.60547951806167	9.00842862207058	9.36194377373524	10.9106427304696	10.0647427647503	8.85486838326024	10.1369911120802	8.43879185257826	9.46964181723952	8.86727873970966	8.87958324961278	9.38154295118458	9.32192809488736	8.8703647195834	8.74819284958946	9.23840473932508	8.65105169117893	9.81378119121704	10.467605550083	9.89633240390994	8.21431912080077	9.04165915163721	10.1885888457073	8.93073733756289	9.68474862042163	11.2615073092021	10.237209960755	9.58871463558226	9.88569637333939	9.97871045910636	9.15987133677839	9.94104760634058
hsa-miR-331-5p|MIMAT0004700	4.16992500144231	4.24792751344359	3.32192809488736	3.58496250072116	4.4594316186373	4.16992500144231	4.16992500144231	4	3.4594316186373	6.12928301694497	2.32192809488736	3.16992500144231	3.4594316186373	3	3.4594316186373	2.58496250072116	6.55458885167764	4.52356195605701	2.58496250072116	5.35755200461808	2.32192809488736	3.16992500144231	4.24792751344359	4.32192809488736	3.32192809488736	5.39231742277876	2.32192809488736	3.4594316186373	5.16992500144231	2.32192809488736	3.58496250072116	5.04439411935845	2.32192809488736	4	2.8073549220576	4.75488750216347	5.28540221886225	5	4	4.85798099512757	4.70043971814109	3.4594316186373	6.08746284125034	3.70043971814109	4
hsa-miR-331-3p|MIMAT0000760	5.04439411935845	6.33985000288462	6.4262647547021	6.4594316186373	7.7279204545632	6.61470984411521	7.04439411935845	6.2667865406949	5.20945336562895	7.76818432477693	4.8073549220576	5.88264304936184	6.39231742277876	6.10852445677817	5.88264304936184	6.4594316186373	9.09011241966429	6.44294349584873	5.32192809488736	6.68650052718322	5.20945336562895	6.61470984411521	6.4757334309664	7.19967234483636	6.4757334309664	7.17990909001493	6.02236781302845	6.71424551766612	6.6724253419715	6.49185309632967	6.84549005094437	7.62205181945638	6.61470984411521	6.02236781302845	6.02236781302845	6.95419631038687	7.01122725542325	7.07681559705083	6.8073549220576	6.90689059560852	6.7279204545632	6.6724253419715	6.76818432477693	6.5077946401987	6.32192809488736
